Date,Store,Product,ProductType,Forecast,OpeningStock,Production,AvailableForSale,Sales,ClosingStock,Loss,ForecastError,ForecastAbsoluteError,SellThroughRate,InventoryStatus,StockoutFlag,LossFlag,ProductionMethod,IsEventDay,EventName,PromotionType,PromotionTarget,SalesSource
2026-06-28,Shop_B,エクレア,regular,12,2,11,13,13,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_B,シュー,regular,31,3,32,35,30,5,0,1,1,0.8571,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_B,パール,regular,9,2,8,10,7,3,0,2,2,0.7,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_B,プリン,regular,11,2,10,12,8,4,0,3,3,0.6667,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_B,リッチエクレア,regular,9,1,9,10,7,3,0,2,2,0.7,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_B,リッチシュー,regular,16,4,14,18,15,3,0,1,1,0.8333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_B,季節シュー,seasonal,10,2,9,11,11,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_C,エクレア,regular,18,3,17,20,17,3,0,1,1,0.85,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_C,シュー,regular,40,11,34,45,42,3,0,-2,2,0.9333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_C,パール,regular,13,1,14,15,13,2,0,0,0,0.8667,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_C,プリン,regular,14,0,16,16,16,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_C,リッチエクレア,regular,12,1,12,13,9,4,0,3,3,0.6923,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_C,リッチシュー,regular,20,6,16,22,22,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-28,Shop_C,季節シュー,seasonal,18,1,19,20,19,1,0,-1,1,0.95,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_A,エクレア,regular,14,5,11,16,11,5,0,3,3,0.6875,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_A,シュー,regular,33,2,35,37,30,7,0,3,3,0.8108,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_A,パール,regular,11,0,12,12,12,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_A,プリン,regular,10,0,11,11,9,2,0,1,1,0.8182,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_A,リッチエクレア,regular,11,0,12,12,8,4,0,3,3,0.6667,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_A,リッチシュー,regular,18,8,12,20,18,2,0,0,0,0.9,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_A,季節シュー,seasonal,13,1,14,15,10,5,0,3,3,0.6667,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_B,エクレア,regular,10,0,11,11,10,1,0,0,0,0.9091,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_B,シュー,regular,27,5,25,30,21,9,0,6,6,0.7,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_B,パール,regular,8,3,6,9,7,2,0,1,1,0.7778,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_B,プリン,regular,10,4,7,11,11,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_B,リッチエクレア,regular,7,3,5,8,8,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_B,リッチシュー,regular,13,3,12,15,11,4,0,2,2,0.7333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_B,季節シュー,seasonal,8,0,9,9,7,2,0,1,1,0.7778,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_C,エクレア,regular,16,3,15,18,16,2,0,0,0,0.8889,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_C,シュー,regular,33,3,34,37,34,3,0,-1,1,0.9189,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_C,パール,regular,13,2,13,15,9,6,0,4,4,0.6,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_C,プリン,regular,14,0,16,16,14,2,0,0,0,0.875,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_C,リッチエクレア,regular,11,4,8,12,9,3,0,2,2,0.75,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_C,リッチシュー,regular,17,0,19,19,16,3,0,1,1,0.8421,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-29,Shop_C,季節シュー,seasonal,12,1,12,13,13,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_A,エクレア,regular,13,5,10,15,8,7,0,5,5,0.5333,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_A,シュー,regular,31,7,28,35,31,4,0,0,0,0.8857,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_A,パール,regular,9,0,10,10,8,2,0,1,1,0.8,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_A,プリン,regular,12,2,11,13,8,5,0,4,4,0.6154,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_A,リッチエクレア,regular,9,4,6,10,9,1,0,0,0,0.9,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_A,リッチシュー,regular,17,2,17,19,17,2,0,0,0,0.8947,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_A,季節シュー,seasonal,9,5,5,10,10,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_B,エクレア,regular,11,1,11,12,11,1,0,0,0,0.9167,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_B,シュー,regular,24,9,18,27,23,4,0,1,1,0.8519,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_B,パール,regular,9,2,8,10,8,2,0,1,1,0.8,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_B,プリン,regular,8,0,9,9,9,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_B,リッチエクレア,regular,9,0,10,10,10,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_B,リッチシュー,regular,14,4,12,16,16,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_B,季節シュー,seasonal,10,2,9,11,11,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_C,エクレア,regular,14,2,14,16,15,1,0,-1,1,0.9375,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_C,シュー,regular,35,3,36,39,37,2,0,-2,2,0.9487,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_C,パール,regular,11,6,6,12,12,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_C,プリン,regular,13,2,13,15,14,1,0,-1,1,0.9333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_C,リッチエクレア,regular,9,3,7,10,10,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_C,リッチシュー,regular,19,3,18,21,20,1,0,-1,1,0.9524,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-06-30,Shop_C,季節シュー,seasonal,14,0,16,16,10,6,0,4,4,0.625,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_A,エクレア,regular,11,7,5,12,12,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_A,シュー,regular,29,4,28,32,31,1,0,-2,2,0.9688,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_A,パール,regular,10,2,9,10,10,0,1,0,0,1.0,Sold out,True,True,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_A,プリン,regular,10,5,6,11,10,1,0,0,0,0.9091,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_A,リッチエクレア,regular,9,1,9,10,8,2,0,1,1,0.8,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_A,リッチシュー,regular,19,2,19,21,16,5,0,3,3,0.7619,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_A,季節シュー,seasonal,9,0,10,10,10,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_B,エクレア,regular,12,1,12,13,11,2,0,1,1,0.8462,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_B,シュー,regular,23,4,22,26,22,4,0,1,1,0.8462,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_B,パール,regular,7,2,6,8,8,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_B,プリン,regular,8,0,9,9,8,1,0,0,0,0.8889,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_B,リッチエクレア,regular,7,0,8,8,6,2,0,1,1,0.75,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_B,リッチシュー,regular,13,0,15,15,15,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_B,季節シュー,seasonal,10,0,11,11,8,3,0,2,2,0.7273,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_C,エクレア,regular,16,1,17,18,16,2,0,0,0,0.8889,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_C,シュー,regular,35,2,37,39,32,7,0,3,3,0.8205,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_C,パール,regular,13,0,15,15,8,7,0,5,5,0.5333,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_C,プリン,regular,12,1,12,13,13,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_C,リッチエクレア,regular,11,0,12,12,11,1,0,0,0,0.9167,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_C,リッチシュー,regular,19,1,20,21,20,1,0,-1,1,0.9524,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-01,Shop_C,季節シュー,seasonal,13,6,9,15,14,1,0,-1,1,0.9333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_A,エクレア,regular,13,0,15,15,10,5,0,3,3,0.6667,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_A,シュー,regular,31,1,34,35,27,8,0,4,4,0.7714,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_A,パール,regular,10,0,11,11,11,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_A,プリン,regular,8,1,8,9,9,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_A,リッチエクレア,regular,7,2,6,8,8,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_A,リッチシュー,regular,16,5,13,18,14,4,0,2,2,0.7778,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_A,季節シュー,seasonal,10,0,11,11,11,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_B,エクレア,regular,12,2,11,13,11,2,0,1,1,0.8462,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_B,シュー,regular,24,4,23,27,25,2,0,-1,1,0.9259,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_B,パール,regular,7,0,8,8,7,1,0,0,0,0.875,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_B,プリン,regular,8,1,8,9,9,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_B,リッチエクレア,regular,6,2,5,7,7,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_B,リッチシュー,regular,14,0,16,16,12,4,0,2,2,0.75,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_B,季節シュー,seasonal,9,3,7,10,9,1,0,0,0,0.9,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_C,エクレア,regular,14,2,14,16,15,1,0,-1,1,0.9375,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_C,シュー,regular,34,7,31,38,33,5,0,1,1,0.8684,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_C,パール,regular,11,7,5,12,8,4,0,3,3,0.6667,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_C,プリン,regular,12,0,13,13,12,1,0,0,0,0.9231,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_C,リッチエクレア,regular,10,1,10,11,11,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_C,リッチシュー,regular,17,1,18,19,15,4,0,2,2,0.7895,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-02,Shop_C,季節シュー,seasonal,16,1,17,18,18,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_A,エクレア,regular,10,5,6,11,11,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_A,シュー,regular,26,8,21,29,29,0,0,-3,3,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_A,パール,regular,6,0,7,7,7,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_A,プリン,regular,11,0,12,12,10,2,0,1,1,0.8333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_A,リッチエクレア,regular,8,0,9,9,9,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_A,リッチシュー,regular,15,4,13,17,16,1,0,-1,1,0.9412,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_A,季節シュー,seasonal,12,0,13,13,12,1,0,0,0,0.9231,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_B,エクレア,regular,9,2,8,10,8,2,0,1,1,0.8,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_B,シュー,regular,24,2,25,26,22,4,1,2,2,0.8462,Low closing stock,False,True,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_B,パール,regular,5,1,5,5,5,0,1,0,0,1.0,Sold out,True,True,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_B,プリン,regular,7,0,8,8,7,1,0,0,0,0.875,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_B,リッチエクレア,regular,8,0,9,9,9,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_B,リッチシュー,regular,13,4,11,15,11,4,0,2,2,0.7333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_B,季節シュー,seasonal,9,1,9,10,7,3,0,2,2,0.7,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_C,エクレア,regular,14,1,15,16,16,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_C,シュー,regular,33,5,32,37,30,7,0,3,3,0.8108,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_C,パール,regular,11,4,8,12,12,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_C,プリン,regular,10,1,10,11,11,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_C,リッチエクレア,regular,7,0,8,8,8,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-03,Shop_C,リッチシュー,regular,16,4,14,18,13,5,0,3,3,0.7222,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
